25	230
174	73
365	173
327	149
61	212
371	173
8	353
271	32
14	320
189	75
179	161
129	314
146	150
18	1
159	216
39	276
282	10
193	226
101	230
260	21
306	6
178	299
225	234
306	87
124	323
265	89
182	264
41	44
17	268
168	319
152	87
196	19
8	180
36	99
142	130
94	120
280	295
35	113
164	24
218	22
340	133
86	64
260	87
220	13
260	117
52	138
269	147
309	20
82	51
292	263
50	20
213	61
206	22
170	120
332	91
69	108
236	318
267	241
221	12
364	243
82	44
224	201
186	55
42	141
178	323
168	10
172	154
187	289
217	173
329	44
25	268
25	195
361	150
17	26
217	268
7	176
340	349
126	22
163	254
167	214
69	173
27	286
342	97
164	319
69	301
76	12
8	273
125	81
228	26
186	51
142	51
156	212
86	19
159	214
11	91
262	214
224	100
342	73
269	237
39	12
69	32
221	32
164	272
296	40
280	28
250	166
153	32
9	173
90	113
101	253
155	259
280	149
152	247
43	351
85	176
265	100
66	59
213	285
66	91
302	133
107	23
144	344
197	12
101	334
262	162
42	113
283	313
179	1
225	113
172	67
265	285
123	73
282	173
371	1
182	140
333	73
228	334
283	34
217	77
217	87
69	147
123	207
18	67
11	272
197	176
115	222
109	73
163	143
61	45
131	175
61	173
192	59
33	286
284	24
90	234
123	188
206	91
111	173
25	138
231	139
340	138
41	230
342	162
52	71
85	75
131	10
104	347
63	81
125	87
25	99
372	214
167	99
41	100
33	23
345	173
115	215
109	139
128	281
42	337
85	141
8	22
72	195
218	81
292	199
126	120
69	215
369	320
306	214
114	99
251	198
225	57
96	99
62	73
35	106
56	244
126	350
168	77
155	301
292	12
90	12
115	165
126	1
354	20
306	324
308	113
265	207
137	73
151	32
250	6
137	138
164	22
331	87
56	99
137	181
36	202
129	121
293	99
312	148
225	110
352	241
196	195
18	313
339	75
83	263
217	108
76	113
17	57
115	253
146	289
137	106
35	368
172	245
167	173
122	254
92	173
94	330
105	6
177	102
9	171
69	54
260	263
134	55
125	75
104	173
27	99
152	243
184	100
119	12
98	108
179	243
260	344
72	149
260	28
236	95
111	254
213	133
31	201
137	12
174	13
156	103
134	287
36	139
194	161
38	81
35	108
86	95
283	27
346	323
341	239
42	234
248	161
4	73
203	47
346	61
339	344
50	214
123	351
114	173
151	22
220	166
300	59
43	286
69	318
39	208
265	71
125	191
17	40
131	24
83	303
267	120
200	67
83	230
182	160
211	75
0	64
2	108
50	147
115	47
76	320
339	10
88	334
297	344
298	344
137	226
84	207
177	113
27	326
387	133
341	97
250	61
236	1
14	61
124	148
79	207
132	44
155	45
278	95
248	319
61	291
304	24
123	198
164	205
200	106
62	276
346	48
76	65
153	121
134	102
186	75
192	73
33	60
2	363
373	230
98	263
101	344
131	319
109	273
352	74
42	173
115	240
39	77
50	91
16	57
76	57
333	254
200	191
258	173
346	285
69	120
119	46
2	295
126	201
76	273
258	272
267	212
27	100
186	319
179	40
66	149
84	237
265	60
343	239
170	71
153	24
18	344
101	244
42	95
192	150
33	75
63	149
308	241
192	108
132	139
25	102
128	108
352	89
125	150
163	75
292	34
267	323
79	60
228	75
321	234
42	15
128	253
206	61
203	32
127	10
328	230
168	13
152	212
131	226
196	24
132	97
25	45
85	233
294	78
79	100
122	51
284	347
269	117
152	334
142	100
124	95
104	216
18	87
66	19
69	191
119	207
2	97
255	13
292	318
152	290
86	226
325	44
296	173
43	291
375	108
31	202
352	162
58	147
98	26
96	22
328	81
126	59
262	95
82	147
167	290
85	323
238	324
70	24
292	313
62	326
327	22
7	299
304	73
213	24
134	110
236	110
88	195
236	103
235	54
8	201
41	57
152	100
328	100
56	201
123	27
38	60
27	344
223	162
62	165
114	149
43	216
203	295
128	95
348	176
123	6
268	165
85	149
189	23
332	20
155	214
27	272
167	19
231	138
123	118
17	32
17	314
137	54
132	295
43	154
114	23
115	247
250	263
192	180
27	313
123	34
27	3
194	281
61	108
39	263
204	202
2	37
172	230
61	347
190	136
265	6
248	241
29	148
300	349
300	214
236	273
69	171
306	344
278	32
228	34
365	147
152	268
164	108
33	237
168	75
268	32
172	347
113	173
101	48
11	106
183	32
43	199
221	181
66	133
219	24
268	68
187	173
213	249
379	148
146	173
187	99
182	181
307	74
93	44
380	161
236	64
128	75
27	243
76	324
33	47
18	180
115	108
236	301
341	205
352	75
338	97
194	113
296	24
105	195
35	147
284	139
255	141
33	239
267	67
170	230
2	141
0	176
23	243
190	51
167	139
93	102
152	344
153	6
115	237
72	273
204	188
284	286
172	227
39	64
186	60
62	287
250	173
267	191
129	291
90	320
304	214
52	34
132	257
9	150
84	77
155	44
203	77
183	173
33	26
265	254
236	370
179	176
70	241
18	74
238	242
72	234
115	286
186	80
312	10
43	57
122	77
27	64
388	91
41	113
137	24
308	24
192	245
297	133
298	133
186	139
206	276
27	44
157	23
94	173
101	102
114	205
39	326
236	44
379	91
225	148
146	244
194	91
33	310
228	362
155	136
131	37
41	120
2	120
36	106
321	95
177	117
321	149
219	61
134	214
62	89
69	165
14	19
306	117
42	201
364	100
119	1
56	254
39	323
225	108
114	20
193	239
255	44
7	32
70	81
248	130
42	344
0	91
4	254
389	100
35	207
250	51
197	173
56	259
7	191
76	133
246	162
90	37
0	108
378	259
305	78
127	26
16	244
192	173
341	139
9	91
8	68
209	61
115	120
348	106
186	110
85	77
194	173
144	44
152	232
142	106
86	147
204	147
66	100
155	165
297	121
298	121
126	148
41	106
111	390
16	73
131	64
269	37
155	89
129	46
36	150
369	205
309	97
340	243
221	24
339	28
38	100
248	117
4	100
66	61
85	130
7	3
187	108
35	257
82	55
296	34
129	87
275	173
125	80
194	191
61	64
278	257
115	205
204	20
190	3
66	188
98	175
104	245
90	61
352	87
7	133
27	195
152	370
203	102
169	23
62	241
137	32
88	48
352	20
144	10
76	141
284	202
119	40
217	357
128	34
152	299
283	12
172	46
172	315
69	77
306	95
182	243
321	162
42	268
339	95
88	263
18	71
69	22
111	87
93	40
155	257
109	162
131	34
156	259
217	139
0	226
79	175
86	13
88	60
203	273
134	68
9	100
283	237
42	19
200	108
366	173
18	44
246	148
187	10
248	138
331	20
177	141
172	78
168	87
85	99
213	240
56	150
170	91
16	81
72	37
375	28
25	247
131	210
94	57
190	22
346	110
388	239
18	239
18	108
221	108
278	67
228	268
152	19
144	32
306	24
280	75
206	318
96	272
85	350
217	24
18	242
129	241
56	20
2	71
265	150
101	285
155	322
345	44
341	110
321	147
115	334
304	162
341	10
90	22
217	243
128	322
204	34
172	326
66	207
123	67
123	100
223	13
189	165
50	143
35	37
177	138
127	141
183	59
7	71
246	149
94	241
336	95
101	368
359	24
250	3
115	318
142	207
115	175
105	57
152	97
18	295
375	165
152	301
49	351
119	53
41	150
172	138
248	180
62	22
83	87
219	19
151	10
172	363
190	130
29	91
131	185
72	32
104	150
92	77
183	113
269	207
186	291
66	350
0	106
83	237
94	60
225	32
111	303
331	320
297	6
298	6
29	176
9	243
204	54
131	78
132	45
182	148
182	27
93	117
27	370
66	214
137	87
338	161
328	147
146	24
246	214
265	175
372	138
235	24
63	24
7	10
90	244
189	64
42	162
125	89
369	10
122	24
231	259
155	149
85	254
14	180
9	239
98	68
39	55
69	291
155	71
115	37
348	87
7	1
163	214
312	32
84	198
358	214
125	113
114	347
335	133
127	245
33	205
187	234
268	54
85	330
84	44
127	80
35	103
123	46
170	141
11	245
14	247
189	20
200	10
134	165
42	147
33	136
0	148
206	285
192	91
85	191
217	180
156	222
115	54
178	301
76	214
308	71
131	1
219	243
266	171
111	89
115	299
236	24
33	135
137	148
384	133
352	245
308	138
85	12
223	289
79	32
217	99
107	239
35	12
31	139
88	207
331	337
122	263
107	350
157	71
238	173
101	19
248	13
155	102
39	230
125	139
278	117
